Messzeitpunkt;Temperatur 1;Temperatur 2;Feuchte;Max Temp 1 Alarm Einstellung;Max Temp 1 Alarm Aktiv;Max Temp 1 Alarm Begin Event;Max Temp 1 Alarm Ende Event;Min Temp 1 Alarm Einstellung;Min Temp 1 Alarm Aktiv;Min Temp 1 Alarm Begin Event;Min Temp 1 Alarm Ende Event;Max Temp 2 Alarm Einstellung;Max Temp 2 Alarm Aktiv;Max Temp 2 Alarm Begin Event;Max Temp 2 Alarm Ende Event;Min Temp 2 Alarm Einstellung;Min Temp 2 Alarm Aktiv;Min Temp 2 Alarm Begin Event;Min Temp 2 Alarm Ende Event;Max Feuchte Alarm Einstellung;Max Feuchte Alarm Aktiv;Max Feuchte Alarm Begin Event;Max Humidity Alarm Ende Event;Min Feuchte Alarm Einstellung;Min Feuchte Alarm Aktiv;Min Feuchte Alarm Begin Event;Min Humidity Alarm Ende Event
17.10.2022 09:33:56;17,8;18,0;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:37:29;17,8;18,0;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:41:01;17,8;18,1;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:44:33;17,9;18,2;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:48:05;17,9;18,3;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:51:37;18,0;18,4;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:55:08;18,1;18,4;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 09:58:40;18,1;18,4;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:02:11;18,1;18,6;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:05:43;18,3;18,7;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:09:15;18,3;18,7;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:12:47;18,4;18,9;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:16:19;18,5;19,0;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:19:51;18,7;19,1;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:23:23;18,7;19,2;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:26:56;18,8;19,2;88;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:30:27;18,9;19,3;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:33:59;19,0;19,4;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:37:32;19,1;19,4;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:41:04;19,1;19,4;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:44:37;19,2;19,4;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:48:10;19,3;19,6;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:51:41;19,3;19,5;87;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:55:14;19,3;19,4;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 10:58:46;19,3;19,4;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:02:18;19,3;19,5;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:05:50;19,3;19,5;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:09:23;19,4;19,5;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:12:54;19,4;19,5;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:16:26;19,5;19,6;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:19:58;19,5;19,6;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:23:29;19,6;19,7;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:27:00;19,6;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:30:32;19,7;19,7;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:34:05;19,7;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:37:36;19,7;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:41:08;19,8;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:44:41;19,8;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:48:13;19,8;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:51:45;19,8;19,8;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:55:16;19,7;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 11:58:47;19,7;19,7;86;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:02:19;19,6;19,7;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:05:51;19,6;19,7;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:09:23;19,6;19,6;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:12:55;19,6;19,7;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:16:28;19,6;19,7;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:19:59;19,6;19,7;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:23:32;19,6;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:27:04;19,6;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:30:36;19,6;19,9;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:34:08;19,7;19,8;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:37:39;19,7;19,9;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:41:11;19,7;19,9;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:44:43;19,7;19,9;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:48:15;19,7;20,0;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:51:48;19,8;20,0;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:55:19;19,9;20,1;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 12:58:52;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:02:24;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:05:56;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:09:28;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:13:00;19,9;20,1;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:16:31;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:20:04;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:23:36;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:27:08;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:30:40;19,9;20,2;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:34:11;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:37:43;19,9;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:41:15;19,9;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:44:46;20,0;20,3;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:48:18;20,0;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:51:49;20,0;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:55:21;20,0;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 13:58:53;20,1;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:02:25;20,1;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:05:57;20,1;20,4;85;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:09:29;20,2;20,6;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:13:01;20,2;20,6;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:16:33;20,2;20,5;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:20:05;20,2;20,5;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:23:36;20,2;20,4;84;;;;;;;;;;;;;;;;;;;;;;;;
17.10.2022 14:27:09;20,2;20,5;84;;;;;;;;;;;;;;;;;;;;;;;;
